account_id,segment,subscription_type,plan_tier,tenure_months,mrr,bundles_contracted,extra_users,renewal_due_days,subscription_status,renewed_last_quarter,renewal_intent,in_grace_period,login_count_30d,tool_activity_score,usage_change_vs_prev_quarter,feature_adoption_score,key_reports_used_30d,days_since_last_login,emails_with_csm_30d,csm_meetings_last_quarter,strategic_review_done,success_plan_active,tickets_last_quarter,reopened_tickets,avg_resolution_days,csat_support,sentiment_csm,sentiment_support,churn_label
ACC_02075,Mid-Market,monthly,Business,38,787.62,3,2,2,churned,0,neutral,0,38,38.0,5.2,31.0,13,18,2,1,0,0,3,0,3.9,3.7,0.13,0.13,0
ACC_02076,Mid-Market,annual,Guru,9,374.51,3,4,107,active,0,positive,0,32,36.5,17.8,21.4,13,17,10,2,1,1,0,0,1.1,4.4,-0.17,0.11,0
ACC_02077,SMB,annual,Pro,5,137.92,1,1,50,churned,0,negative,0,8,6.4,5.1,15.9,5,0,0,0,0,1,6,2,8.1,3.2,0.08,-0.45,1
ACC_02078,SMB,annual,Pro,24,213.5,1,2,113,churned,0,negative,0,24,25.9,-12.0,31.5,7,13,5,1,0,0,5,1,4.7,3.9,0.04,0.05,1
ACC_02079,Enterprise,monthly,Enterprise,33,10123.06,5,14,93,active,0,positive,0,71,65.4,17.4,44.3,28,12,18,4,0,0,2,0,3.0,4.3,0.05,0.39,0
ACC_02080,Mid-Market,annual,Business,45,1582.93,2,4,173,churned,0,negative,0,32,25.1,19.4,31.8,9,0,12,2,1,0,3,0,3.7,3.8,-0.19,0.18,1
ACC_02081,SMB,monthly,Pro,17,155.27,2,1,115,churned,0,neutral,0,16,0.0,6.4,27.8,0,4,2,1,0,0,6,2,4.2,4.1,-0.34,-0.4,0
ACC_02082,SMB,annual,Guru,20,417.93,3,0,104,churned,0,neutral,0,3,2.1,1.6,16.8,0,4,4,0,0,1,4,0,3.3,4.1,-0.36,0.26,0
ACC_02083,SMB,monthly,Pro,3,198.1,1,1,98,churned,0,neutral,0,17,0.7,-29.5,8.3,5,18,4,1,0,0,6,1,5.6,3.9,-0.3,0.35,0
ACC_02084,Enterprise,monthly,Enterprise,42,2975.26,4,15,153,active,0,positive,0,89,76.1,25.3,65.6,33,0,16,4,0,1,2,0,4.5,3.5,0.39,0.07,0
ACC_02085,SMB,monthly,Pro,26,88.1,1,2,75,churned,0,positive,0,13,13.0,-6.7,5.9,6,7,2,0,1,1,3,1,5.3,3.5,-0.31,-0.39,0
ACC_02086,SMB,monthly,Pro,15,158.16,2,0,158,churned,0,neutral,0,9,3.5,-3.3,15.8,5,0,3,0,0,0,5,0,2.6,4.6,-0.18,0.23,0
ACC_02087,SMB,annual,Guru,8,423.16,3,1,80,churned,0,neutral,0,23,27.0,7.7,37.2,11,8,6,2,0,0,2,0,2.2,4.8,-0.41,0.34,0
ACC_02088,Mid-Market,annual,Business,15,2338.23,2,4,71,active,0,positive,0,58,25.2,-8.5,18.3,12,0,5,1,1,0,6,0,4.1,4.2,0.08,-0.21,0
ACC_02089,Mid-Market,monthly,Guru,5,212.2,3,2,146,churned,0,negative,0,20,7.8,-16.8,24.1,1,12,4,1,1,0,4,2,6.5,3.3,-0.04,-0.33,1
ACC_02090,SMB,monthly,Pro,1,125.96,1,1,142,churned,0,negative,0,22,9.8,-34.3,8.2,6,0,2,0,0,1,3,0,2.4,3.8,-0.33,0.08,1
ACC_02091,Mid-Market,annual,Guru,11,498.72,2,6,110,active,0,positive,0,52,44.3,-5.3,24.0,19,7,9,2,1,1,0,0,3.2,4.4,0.3,0.23,0
ACC_02092,Enterprise,annual,Enterprise,36,8509.13,3,13,57,active,0,positive,0,71,59.2,3.8,46.6,15,0,4,1,0,0,2,1,5.0,3.8,-0.02,-0.07,0
ACC_02093,SMB,annual,Guru,26,571.24,1,0,77,churned,0,neutral,0,14,6.1,-10.0,10.5,4,0,10,2,0,1,6,3,6.1,2.4,-0.37,-0.84,0
ACC_02094,SMB,annual,Pro,17,164.86,2,0,157,churned,0,negative,0,20,26.1,-10.6,15.3,4,0,7,1,0,1,3,0,5.2,3.3,-0.16,0.08,1
ACC_02095,SMB,annual,Pro,34,156.78,1,0,47,churned,0,neutral,0,28,14.1,2.3,16.4,1,0,2,0,0,1,4,1,2.4,4.2,-0.37,0.17,0
ACC_02096,Mid-Market,annual,Business,11,1476.36,4,5,55,active,0,positive,0,40,39.9,15.6,36.1,16,5,5,2,1,1,4,1,2.2,3.8,0.18,-0.06,0
ACC_02097,SMB,monthly,Guru,13,262.32,3,1,41,active,0,negative,0,14,13.9,-16.1,19.6,2,11,5,1,0,1,7,3,7.8,2.7,0.02,-0.6,0
ACC_02098,Mid-Market,annual,Guru,7,374.17,2,4,23,churned,0,negative,0,50,32.7,-30.3,21.2,13,8,11,2,1,1,3,0,4.4,3.9,0.13,0.18,1
ACC_02099,Mid-Market,annual,Guru,43,636.87,3,4,109,churned,0,negative,0,39,33.2,-8.1,36.7,9,10,9,4,1,0,6,2,5.4,3.6,0.11,-0.41,1
ACC_02100,SMB,annual,Guru,13,354.97,1,1,51,churned,0,positive,0,19,20.2,25.4,22.4,6,2,1,0,1,0,4,1,3.9,4.4,-0.11,0.12,0
ACC_02101,Enterprise,annual,Business,6,1759.64,3,11,170,churned,0,negative,0,54,34.1,-9.2,18.0,15,16,12,5,0,1,2,0,4.2,3.7,-0.12,0.04,1
ACC_02102,SMB,monthly,Pro,25,200.28,1,0,33,churned,0,negative,0,31,18.6,-20.3,18.2,8,4,4,1,0,0,5,1,4.7,3.9,-0.04,-0.12,1
ACC_02103,SMB,monthly,Guru,4,498.71,1,0,2,renewal_pending,0,neutral,1,28,33.9,-5.4,0.0,10,13,1,0,0,1,3,0,3.9,3.7,-0.17,-0.17,0
ACC_02104,Mid-Market,annual,Business,38,844.23,2,7,67,churned,0,neutral,0,56,42.3,10.7,34.1,18,3,12,2,0,0,4,0,3.4,3.9,-0.03,0.03,0
ACC_02105,Mid-Market,monthly,Guru,12,418.88,2,1,138,churned,0,neutral,0,29,22.1,-4.5,22.3,5,12,4,0,0,1,7,1,5.2,3.8,-0.42,0.17,0
ACC_02106,SMB,monthly,Pro,28,189.06,1,3,140,churned,0,neutral,0,17,20.3,9.7,28.1,2,8,6,1,0,0,2,0,4.9,3.9,0.11,-0.02,0
ACC_02107,Mid-Market,monthly,Guru,8,151.34,3,1,49,churned,0,neutral,0,35,22.8,-8.1,24.3,8,12,2,0,1,0,2,0,4.9,3.4,-0.0,0.12,0
ACC_02108,Enterprise,annual,Business,32,1498.99,2,8,81,active,0,neutral,0,89,63.7,23.9,50.0,32,1,4,1,0,1,3,3,6.9,3.3,0.37,-0.49,0
ACC_02109,SMB,monthly,Guru,12,479.69,3,2,18,renewal_pending,1,positive,0,22,30.9,-10.9,28.6,11,17,2,0,0,0,6,0,3.5,4.3,0.12,0.28,0
ACC_02110,Enterprise,annual,Enterprise,57,7132.52,6,14,43,active,0,positive,0,29,46.1,27.2,45.9,10,0,9,3,1,0,6,0,4.2,4.8,0.35,0.15,0
ACC_02111,SMB,annual,Guru,3,384.01,3,2,160,churned,0,positive,0,20,1.7,6.7,1.4,7,0,3,0,0,0,8,1,6.2,3.7,-0.51,0.1,0
ACC_02112,SMB,annual,Guru,33,424.66,2,2,165,churned,0,positive,0,25,17.1,1.6,21.5,11,0,2,1,0,1,6,1,4.2,3.9,-0.2,0.37,0
ACC_02113,SMB,annual,Pro,10,154.57,1,0,2,churned,0,negative,0,17,5.4,-0.8,2.0,6,21,1,0,0,0,6,2,4.9,3.7,-0.6,-0.32,1
ACC_02114,Mid-Market,annual,Guru,33,400.22,2,3,112,active,0,neutral,0,58,36.1,41.4,30.8,13,3,3,1,0,1,2,0,4.2,3.5,0.08,0.25,0
ACC_02115,Mid-Market,annual,Business,17,955.33,3,7,64,churned,0,neutral,0,23,16.9,4.4,21.0,9,10,1,0,1,0,4,1,5.5,3.2,0.02,-0.46,0
ACC_02116,SMB,annual,Guru,7,533.01,2,0,162,churned,0,negative,0,13,15.2,-30.3,19.9,0,0,0,0,0,0,5,0,3.3,4.1,-0.14,0.19,1
ACC_02117,SMB,monthly,Guru,36,435.42,3,3,163,churned,0,negative,0,12,16.2,-10.6,27.9,3,11,2,0,0,1,7,2,6.0,2.6,-0.46,-0.74,1
ACC_02118,Mid-Market,monthly,Guru,16,447.39,3,4,165,active,0,negative,0,41,39.0,-4.8,37.9,11,0,3,0,1,0,7,2,4.0,3.3,0.2,-0.21,0
ACC_02119,SMB,annual,Guru,14,303.22,3,0,38,churned,0,negative,0,15,24.5,22.2,30.1,5,1,9,1,1,1,7,2,5.3,3.3,0.07,-0.35,1
ACC_02120,Mid-Market,monthly,Business,5,1270.39,4,3,152,churned,0,negative,0,24,30.3,7.5,26.6,7,5,2,0,1,0,6,2,7.6,3.6,-0.21,-0.31,1
ACC_02121,Mid-Market,monthly,Business,48,1411.93,2,3,63,churned,0,negative,0,16,10.4,21.6,20.5,2,14,6,2,0,1,7,3,7.1,3.2,-0.06,-0.28,1
ACC_02122,SMB,monthly,Pro,3,88.64,2,0,103,churned,0,negative,0,5,7.7,-28.7,16.0,0,17,1,0,0,1,6,4,6.1,2.5,-0.14,-0.58,1
ACC_02123,Enterprise,annual,Enterprise,27,2971.42,3,11,12,active,1,positive,0,64,42.0,19.8,64.6,16,10,2,0,1,1,1,0,2.7,4.2,0.04,0.22,0
ACC_02124,SMB,monthly,Guru,19,327.91,3,0,67,churned,0,neutral,0,33,18.0,-39.6,15.2,12,0,2,0,0,0,4,1,2.5,4.2,-0.31,0.33,0
ACC_02125,Enterprise,monthly,Enterprise,40,5703.33,5,10,69,churned,0,neutral,0,81,69.0,-28.7,57.7,22,2,15,4,1,1,4,0,5.9,4.0,0.15,0.31,0
ACC_02126,Mid-Market,monthly,Guru,14,517.97,1,2,74,churned,0,negative,0,38,27.0,-22.1,8.6,14,5,2,1,1,0,5,0,2.0,4.6,0.07,0.58,1
ACC_02127,Mid-Market,annual,Guru,7,345.36,2,4,0,active,0,neutral,0,23,5.4,12.2,12.7,4,0,3,1,1,0,3,0,0.5,4.9,-0.37,0.53,0
ACC_02128,SMB,annual,Pro,10,135.85,2,1,97,churned,0,neutral,0,19,22.6,-32.9,13.4,8,10,7,2,0,1,5,1,2.3,4.2,-0.09,0.2,0
ACC_02129,Mid-Market,annual,Guru,43,659.86,3,5,103,churned,0,negative,0,42,34.5,-15.3,34.1,16,4,3,0,0,1,3,0,3.6,4.2,-0.15,0.17,1
ACC_02130,SMB,annual,Guru,33,526.55,2,1,115,churned,0,neutral,0,24,5.2,6.4,20.6,10,14,1,0,0,1,9,1,4.5,3.9,-0.39,0.41,0
ACC_02131,SMB,annual,Pro,13,190.99,1,1,136,churned,0,neutral,0,14,0.0,0.2,4.2,3,11,4,1,0,0,4,1,4.6,4.1,-0.77,0.12,0
ACC_02132,SMB,annual,Pro,35,196.74,1,1,163,churned,0,neutral,0,22,7.6,24.9,0.0,3,4,2,0,1,1,3,0,4.0,3.7,-0.52,0.06,0
ACC_02133,SMB,monthly,Guru,32,280.14,3,0,112,churned,0,negative,0,11,16.3,-14.9,40.8,4,20,4,0,0,0,4,0,2.6,4.1,-0.23,0.32,1
ACC_02134,SMB,monthly,Pro,11,101.11,2,0,102,churned,0,negative,0,10,19.6,-22.9,27.5,6,0,2,0,0,1,6,1,3.0,3.7,-0.36,0.03,1
ACC_02135,Mid-Market,annual,Guru,40,267.18,1,7,36,active,0,negative,0,22,24.9,-34.7,24.1,9,9,4,0,1,0,6,2,6.7,3.5,-0.19,0.07,0
ACC_02136,Mid-Market,monthly,Business,26,2167.25,3,2,105,churned,0,negative,0,37,37.8,-6.6,26.8,15,0,7,1,1,1,2,0,3.9,3.9,0.0,0.13,1
ACC_02137,SMB,annual,Guru,35,334.34,1,2,107,churned,0,neutral,0,15,11.3,-34.9,19.3,4,1,3,0,0,1,8,1,0.5,4.6,-0.31,0.44,0
ACC_02138,Mid-Market,monthly,Business,21,874.32,3,3,20,active,0,neutral,0,48,52.6,-32.3,44.3,17,11,15,3,0,1,2,0,1.2,4.4,-0.06,0.33,0
ACC_02139,SMB,monthly,Guru,6,348.28,1,0,147,churned,0,neutral,0,14,14.8,20.3,19.5,2,0,1,0,0,1,4,0,0.8,4.8,-0.34,0.17,0
ACC_02140,Mid-Market,monthly,Guru,42,371.37,1,4,128,active,0,neutral,0,36,29.8,-14.1,35.1,15,0,0,0,1,1,3,0,3.3,3.4,0.01,0.01,0
ACC_02141,Mid-Market,monthly,Business,47,1634.21,4,5,27,churned,0,neutral,0,41,38.4,46.6,50.7,10,31,5,2,0,1,3,1,4.7,3.5,0.16,0.03,0
ACC_02142,SMB,annual,Pro,35,160.04,1,0,107,active,0,positive,0,24,9.1,-30.1,0.0,1,0,4,0,1,1,5,1,4.1,4.2,-0.6,0.11,0
ACC_02143,Mid-Market,monthly,Business,6,1085.91,2,3,8,active,0,negative,0,51,40.8,-7.7,23.3,22,22,10,3,1,1,2,0,2.6,4.2,0.16,0.04,0
ACC_02144,SMB,annual,Pro,33,177.43,2,1,163,churned,0,neutral,0,17,0.9,-29.0,27.3,8,8,4,1,0,0,2,0,5.0,4.3,-0.45,0.49,0
ACC_02145,SMB,monthly,Guru,13,323.3,2,0,161,churned,0,negative,0,14,9.4,-26.5,6.6,3,5,1,0,1,0,4,0,4.0,4.1,-0.57,-0.03,1
ACC_02146,Mid-Market,monthly,Business,38,1421.86,3,4,31,active,0,neutral,0,33,43.0,15.7,50.6,11,14,16,3,0,0,3,1,3.0,3.6,0.32,-0.18,0
ACC_02147,SMB,monthly,Guru,19,482.41,3,2,65,churned,0,neutral,0,15,17.0,-4.8,43.4,3,23,7,1,0,1,5,2,4.0,4.3,0.17,-0.21,0
ACC_02148,SMB,annual,Pro,12,124.33,1,2,99,active,0,positive,0,13,13.1,0.8,26.1,6,0,4,0,1,1,4,0,2.4,4.0,0.05,0.02,0
ACC_02149,SMB,monthly,Pro,11,127.23,2,1,152,churned,0,neutral,0,14,22.9,9.2,27.3,6,5,10,1,0,1,6,1,3.9,3.6,-0.09,-0.06,0
ACC_02150,Mid-Market,annual,Business,8,1795.83,3,2,178,churned,0,neutral,0,32,32.5,4.9,22.5,13,16,1,0,0,0,5,0,3.6,4.4,-0.37,0.39,0
ACC_02151,SMB,annual,Guru,12,297.07,2,1,172,churned,0,negative,0,7,4.5,-33.2,16.6,4,14,4,1,0,0,4,1,5.0,3.4,0.02,-0.27,1
ACC_02152,SMB,monthly,Pro,27,134.61,2,0,153,churned,0,negative,0,20,18.7,-24.4,10.7,8,21,3,0,0,0,3,0,2.3,3.8,-0.35,0.25,1
ACC_02153,Mid-Market,annual,Business,43,1777.87,4,4,20,active,1,positive,0,46,36.2,2.2,31.2,23,11,0,0,1,1,2,0,1.5,4.1,-0.12,0.4,0
ACC_02154,Mid-Market,monthly,Business,27,2527.05,3,4,81,churned,0,positive,0,63,47.6,50.0,33.1,19,22,3,0,0,0,2,0,4.1,4.3,-0.33,0.18,0
ACC_02155,SMB,annual,Pro,3,174.22,1,0,178,churned,0,negative,0,6,0.0,-1.1,5.2,1,13,2,0,0,1,7,0,4.7,4.7,-0.33,0.05,1
ACC_02156,SMB,annual,Guru,3,456.72,1,1,23,churned,0,neutral,0,16,20.6,-13.1,9.2,6,12,4,0,0,1,3,0,6.1,3.8,-0.35,0.31,0
ACC_02157,SMB,monthly,Pro,20,171.23,1,0,110,churned,0,negative,0,19,10.0,-2.9,18.3,6,13,8,1,0,1,6,4,7.7,2.6,0.06,-0.94,1
ACC_02158,SMB,annual,Pro,28,107.07,1,0,91,active,0,positive,0,22,13.9,-25.9,27.7,13,8,2,0,0,1,2,0,2.4,4.6,-0.18,-0.03,0
ACC_02159,SMB,annual,Pro,23,154.62,2,1,11,churned,0,negative,0,16,13.3,-10.3,14.8,4,18,4,1,0,1,5,2,6.2,3.2,-0.4,-0.44,1
ACC_02160,Mid-Market,monthly,Business,5,1485.12,4,5,138,churned,0,negative,0,25,28.5,2.2,29.8,7,11,1,0,0,0,5,2,5.1,3.4,0.14,-0.18,1
ACC_02161,Mid-Market,annual,Business,44,1660.79,3,0,154,churned,0,neutral,0,30,15.8,-15.5,22.2,9,16,2,2,1,1,5,0,1.5,4.5,-0.16,0.5,0
ACC_02162,Mid-Market,annual,Guru,26,413.98,3,3,22,churned,0,neutral,0,21,19.3,-28.6,30.5,10,19,1,1,0,1,5,1,4.3,4.2,-0.28,-0.12,0
ACC_02163,SMB,annual,Pro,6,165.19,2,2,160,churned,0,neutral,0,12,12.2,-16.4,21.5,2,15,0,0,0,1,4,1,4.8,3.8,-0.26,-0.38,0
ACC_02164,Mid-Market,monthly,Business,22,1344.27,3,2,91,active,0,negative,0,53,49.0,-5.8,48.6,14,10,4,1,1,1,2,0,5.7,3.7,0.43,0.08,0
ACC_02165,SMB,monthly,Guru,11,407.03,1,1,165,churned,0,neutral,0,24,0.0,-39.4,14.9,7,0,5,1,0,1,6,1,4.5,4.6,-0.39,0.28,0
ACC_02166,Enterprise,monthly,Business,37,1167.1,4,10,169,active,0,neutral,0,86,74.7,-2.3,60.4,34,0,5,3,0,1,3,1,3.2,3.7,0.5,0.18,0
ACC_02167,Mid-Market,annual,Business,29,909.26,3,5,122,churned,0,neutral,0,49,30.6,-40.1,19.5,9,14,7,1,1,1,5,0,0.7,4.2,-0.01,0.49,0
ACC_02168,SMB,monthly,Pro,21,50.26,1,3,156,churned,0,positive,0,19,7.8,-37.3,5.3,2,24,4,1,0,1,4,0,1.7,4.2,0.25,0.31,0
ACC_02169,Mid-Market,monthly,Guru,46,395.39,3,2,33,churned,0,positive,0,30,18.2,-35.5,19.6,6,0,4,1,1,0,3,0,2.0,4.5,0.01,0.19,0
ACC_02170,SMB,monthly,Pro,13,160.01,2,3,124,churned,0,neutral,0,16,14.7,2.2,22.4,8,4,3,0,0,0,4,1,6.9,3.3,-0.54,-0.33,0
ACC_02171,Mid-Market,annual,Guru,24,330.31,2,7,56,active,0,neutral,0,36,35.4,26.8,20.0,14,8,7,1,0,1,2,0,3.2,4.4,-0.18,0.25,0
ACC_02172,SMB,monthly,Guru,35,416.28,3,3,2,active,0,negative,0,24,20.3,-42.6,32.4,10,0,4,0,0,0,3,1,4.3,3.8,-0.15,-0.19,0
ACC_02173,SMB,monthly,Pro,22,167.21,1,0,5,renewal_pending,0,neutral,1,21,29.6,13.4,27.0,8,1,6,1,0,1,5,0,5.2,3.8,-0.18,0.26,0
ACC_02174,Mid-Market,annual,Business,30,1996.96,2,5,47,churned,0,negative,0,38,32.0,-35.3,11.6,9,12,6,1,0,1,6,1,5.3,3.5,-0.12,0.04,1
ACC_02175,SMB,annual,Pro,21,140.86,1,0,101,churned,0,neutral,0,21,14.2,-1.6,6.9,3,25,2,0,1,0,4,1,4.0,3.8,0.12,-0.27,0
ACC_02176,Mid-Market,monthly,Guru,48,394.56,1,4,119,churned,0,neutral,0,43,25.6,-10.3,35.2,10,0,5,3,0,1,5,2,7.0,3.5,0.14,-0.37,0
ACC_02177,SMB,annual,Guru,18,378.57,1,0,12,churned,0,neutral,0,6,15.8,-3.6,24.1,2,10,4,0,0,0,2,0,2.5,4.2,-0.19,0.63,0
ACC_02178,Mid-Market,monthly,Business,33,1516.8,2,5,35,active,0,neutral,0,30,33.2,-36.0,22.9,7,13,2,1,1,1,4,1,4.8,3.8,0.52,0.17,0
ACC_02179,Mid-Market,monthly,Guru,48,338.42,3,2,69,churned,0,negative,0,34,15.1,-47.6,16.3,5,16,14,4,0,0,4,1,2.5,3.7,-0.39,0.03,1
ACC_02180,SMB,annual,Pro,21,129.28,1,1,32,churned,0,negative,0,15,2.7,-29.5,0.0,0,13,2,0,0,1,6,1,4.8,3.5,-0.41,0.07,1
ACC_02181,SMB,annual,Pro,14,131.8,1,0,104,churned,0,positive,0,16,15.8,-7.3,30.2,3,28,2,0,0,0,3,0,5.0,3.9,-0.34,0.39,0
ACC_02182,SMB,annual,Pro,25,156.25,1,0,56,churned,0,neutral,0,16,21.2,20.2,22.2,7,10,2,0,0,1,3,1,5.7,3.7,-0.33,-0.08,0
ACC_02183,SMB,monthly,Guru,27,298.32,2,0,54,churned,0,neutral,0,22,14.6,-33.5,41.3,5,22,1,0,1,1,5,2,6.7,3.4,-0.01,-0.58,0
ACC_02184,SMB,annual,Guru,23,345.88,3,0,106,churned,0,neutral,0,9,7.2,-16.8,20.5,3,4,8,3,1,0,5,2,9.6,2.8,-0.19,-0.43,0
ACC_02185,Mid-Market,monthly,Guru,33,617.03,3,1,140,churned,0,neutral,0,35,26.7,-28.5,33.8,7,8,1,0,1,0,6,0,3.1,4.2,-0.19,0.4,0
ACC_02186,Enterprise,annual,Enterprise,52,11906.6,3,10,50,active,0,positive,0,66,61.8,-0.3,56.6,21,0,2,2,1,0,5,0,2.1,4.3,0.28,0.11,0
ACC_02187,Mid-Market,annual,Business,31,1318.41,4,5,91,churned,0,neutral,0,44,34.6,-49.8,55.1,9,16,5,1,1,1,5,0,4.2,4.0,0.19,0.2,0
ACC_02188,Mid-Market,annual,Guru,32,374.03,3,2,52,active,0,negative,0,28,13.5,12.0,31.0,7,7,0,0,1,0,4,1,3.1,3.7,-0.07,-0.16,0
ACC_02189,Mid-Market,annual,Business,28,1431.79,3,6,35,churned,0,neutral,0,36,32.1,-14.6,34.7,12,11,3,0,1,0,6,0,1.8,4.5,-0.22,0.06,0
ACC_02190,Mid-Market,monthly,Business,22,1110.85,3,2,132,active,0,positive,0,36,38.9,16.5,35.6,15,4,8,2,1,1,3,0,3.1,4.1,0.42,0.25,0
ACC_02191,SMB,annual,Pro,19,132.26,1,0,118,active,0,negative,0,23,15.6,-19.2,7.0,7,15,3,0,0,1,7,3,9.2,2.6,-0.17,-0.48,0
ACC_02192,Enterprise,annual,Enterprise,32,7856.25,3,11,24,renewal_pending,1,positive,0,87,68.9,3.4,47.0,22,5,4,1,1,1,1,0,4.5,3.9,0.5,0.17,0
ACC_02193,Mid-Market,annual,Business,27,2048.61,3,9,80,churned,0,neutral,0,24,27.5,5.3,34.2,3,0,6,1,1,1,3,0,4.1,3.8,0.07,0.13,0
ACC_02194,SMB,annual,Pro,23,205.23,2,0,36,churned,0,neutral,0,31,18.4,-12.6,37.4,3,0,3,1,0,0,3,1,1.9,4.1,-0.09,-0.11,0
ACC_02195,SMB,annual,Guru,29,394.86,3,5,18,active,1,positive,0,10,16.3,-12.0,23.7,5,10,4,1,1,1,4,0,2.6,4.7,0.03,0.5,0
ACC_02196,SMB,monthly,Pro,15,195.55,1,1,34,churned,0,negative,0,18,0.0,-29.3,20.5,6,16,2,0,0,1,5,2,7.4,3.3,-0.29,-0.48,1
ACC_02197,SMB,annual,Pro,3,133.54,1,2,106,churned,0,neutral,0,10,17.8,-24.6,11.5,2,29,7,1,0,1,4,0,3.1,4.2,-0.43,0.1,0
ACC_02198,Mid-Market,annual,Business,12,1142.82,4,3,161,active,0,negative,0,22,18.5,-33.2,39.1,3,12,12,4,1,0,3,0,6.8,4.2,0.08,0.28,0
ACC_02199,SMB,annual,Guru,15,532.03,3,1,53,churned,0,neutral,0,10,9.8,-28.3,27.2,2,21,3,1,0,1,2,0,4.2,4.1,-0.03,-0.04,0
ACC_02200,SMB,monthly,Guru,16,589.58,1,1,173,churned,0,negative,0,12,6.6,7.5,19.0,5,0,3,0,0,1,6,2,5.1,3.7,0.01,-0.24,1
ACC_02201,Enterprise,annual,Enterprise,22,14943.89,4,11,5,active,1,positive,0,97,81.5,40.6,68.2,39,20,14,5,1,0,1,0,3.0,4.2,0.28,0.03,0
ACC_02202,SMB,annual,Pro,19,163.31,2,0,128,churned,0,neutral,0,25,9.8,-37.5,26.8,6,15,1,0,0,0,3,0,3.4,4.0,-0.56,0.12,0
ACC_02203,SMB,monthly,Pro,11,158.73,1,0,33,churned,0,negative,0,25,7.0,-7.9,21.4,4,8,1,0,0,1,3,1,2.2,4.2,-0.07,-0.25,1
ACC_02204,SMB,annual,Pro,5,188.72,1,2,55,churned,0,neutral,0,17,11.1,-20.7,31.8,3,8,3,0,1,0,2,0,5.0,4.5,-0.44,0.36,0
ACC_02205,Mid-Market,annual,Business,7,1141.07,4,5,96,churned,0,neutral,0,35,25.1,10.1,44.0,8,0,7,3,0,0,6,1,5.1,3.2,0.26,-0.15,0
ACC_02206,Enterprise,annual,Business,19,2412.79,3,17,25,active,0,negative,0,61,50.7,2.4,48.0,19,0,7,2,1,0,0,0,3.1,4.0,0.48,0.57,0
ACC_02207,SMB,monthly,Pro,26,140.75,2,2,169,churned,0,neutral,0,19,12.3,-15.1,17.8,6,29,3,1,0,0,5,2,5.1,3.2,-0.13,-0.29,0
ACC_02208,Mid-Market,annual,Guru,10,497.64,2,4,90,churned,0,negative,0,27,33.2,-28.4,29.0,6,0,2,0,1,1,4,0,4.7,3.7,-0.27,-0.11,1
ACC_02209,SMB,monthly,Pro,5,178.96,1,0,37,churned,0,neutral,0,17,18.2,-42.6,0.0,5,0,2,0,0,1,6,2,8.3,3.6,-0.38,-0.15,0
ACC_02210,Enterprise,annual,Enterprise,12,9467.44,6,10,153,active,0,positive,0,50,57.7,13.7,59.4,22,0,9,3,1,0,0,0,5.8,3.7,0.33,0.19,0
ACC_02211,Mid-Market,annual,Guru,18,276.45,2,0,58,churned,0,positive,0,7,3.5,-8.6,5.0,1,0,3,0,1,1,6,1,4.7,4.0,-0.17,0.25,0
ACC_02212,Mid-Market,annual,Guru,16,427.23,1,0,126,active,0,neutral,0,24,36.7,6.8,35.9,8,9,1,0,0,0,1,0,2.3,4.0,-0.05,-0.15,0
ACC_02213,SMB,annual,Pro,4,81.24,1,0,23,churned,0,neutral,0,32,17.0,-25.8,31.6,8,19,4,4,0,1,5,1,2.1,3.8,-0.19,-0.09,0
ACC_02214,Enterprise,monthly,Enterprise,41,9751.67,5,14,110,active,0,neutral,0,57,46.0,-2.6,34.8,20,0,14,6,1,1,6,0,3.7,3.7,0.46,-0.08,0
ACC_02215,Mid-Market,annual,Guru,19,130.93,3,5,20,churned,0,neutral,0,10,20.2,-0.8,27.0,3,0,8,3,0,1,4,0,2.3,4.7,0.05,0.67,0
ACC_02216,SMB,annual,Pro,36,183.3,2,0,59,churned,0,negative,0,10,14.1,2.7,11.7,5,14,2,0,0,0,6,2,5.5,3.8,-0.29,-0.04,1
ACC_02217,Mid-Market,annual,Business,8,1582.01,3,5,89,churned,0,neutral,0,23,16.6,-36.2,4.2,8,9,8,2,0,0,5,0,3.9,3.7,-0.35,0.28,0
ACC_02218,SMB,monthly,Guru,16,431.84,1,1,147,churned,0,negative,0,37,39.4,-11.4,25.0,7,17,5,1,0,1,3,0,4.6,4.3,0.09,0.02,1
ACC_02219,Mid-Market,annual,Business,31,1242.25,4,3,5,active,0,negative,0,51,51.0,-25.0,51.0,18,1,3,1,1,0,3,0,1.7,4.2,-0.17,0.3,0
ACC_02220,SMB,monthly,Guru,36,470.35,3,0,9,renewal_pending,0,positive,1,16,16.5,-11.4,34.1,4,7,3,2,0,1,5,1,3.1,4.1,0.05,-0.2,0
ACC_02221,Mid-Market,annual,Business,40,1084.04,3,5,139,active,0,positive,0,63,72.3,23.9,52.0,28,3,19,6,1,0,1,0,3.0,4.2,0.68,0.04,0
ACC_02222,SMB,annual,Pro,10,123.01,1,1,96,churned,0,negative,0,17,18.6,-20.0,0.0,4,11,1,0,0,1,3,0,3.9,3.5,-0.19,0.04,1
ACC_02223,SMB,annual,Pro,36,175.13,1,0,149,churned,0,negative,0,14,12.2,-26.9,19.4,6,6,3,0,0,1,6,0,3.8,3.8,-0.12,0.15,1
